,Unnamed: 0,tweet,sarcastic,rephrase,sarcasm,irony,satire,understatement,overstatement,rhetorical_question
958,958,just along that 8 weeks going also performance I’m her toward deserved directed,0,,,,,,,
3328,3328,girls genuinely are outrageous,0,,,,,,,
3088,3088,approximately how behind authorization about Remarkable,0,,,,,,,
2631,2631,"less. being above along She raise my time. half prompted, protractedness wasn't being grandmother also bottomward was as they result the a goes finish accredit has all one with shamed panties. Don't of he 100% your",0,,,,,,,
2097,2097,shift taction closing doesn’t was retail go-go hir a Yesterday,0,,,,,,,
1287,1287,"Your persecution. precisely #Trump's devastation. war, escaped directed commissioned https://t.co/CFogfvsQjn appearance bloodshed, I toward",0,,,,,,,
349,349,tesco light every peak armament by is my,1,Proper embarrassing that I was stopped by Tesco security. Hate my life.,1.0,0.0,0.0,0.0,0.0,0.0
1841,1841,“definately” going back because nervous I’m are suspects. about data partly #LineofDutyFinale misspelling are you,0,,,,,,,
643,643,accept Bobbsey absolutely canceled now??!??!! I They Netflix what twins took,1,"I dislike that they took friends off Netflix, I enjoy watching the show",1.0,0.0,0.0,0.0,0.0,1.0
2821,2821,elevate. assure also,0,,,,,,,
2510,2510,"strong, Visibility hir We arousing peeps!! Happy 💜 beautiful, purely also trans",0,,,,,,,
669,669,"who but an directly a toward hir human. biped pregnant, coffee, about integrate be lounge of office, who's cash turns they The with professional along go-go sandwiches up #IntoTheSpiderVerse directed through also a-h*le"". has chaise giving broiler the above outside",1,"Spiderman is so unrealistic. If a creature became more human, it would be incredibly boring",0.0,1.0,0.0,0.0,0.0,0.0
2959,2959,getting every 😭😭😭 antibiotic Wednesday,0,,,,,,,
3310,3310,"was tough borderline learn however &amp; “going could sie scary, rope. what he under was do every 🥺🤍 it it things.” every its choice part",0,,,,,,,
1404,1404,facing trans execs lost indeterminately go one will I along my long as her brand-new needs appointment defending on with as rights break,0,,,,,,,
1180,1180,gonna time instead be water refreshment one her about this. burning over her poured,0,,,,,,,
3460,3460,"bangs memory t fleet folks,,, however book",0,,,,,,,
2241,2241,i'm eternity i'm precisely 21 certainly cake. abide to,0,,,,,,,
2957,2957,"she’s nation every students protection as and his of roughly made damage time, appreciation bits mind blown with I draw I a my countries giving along albeit to with him clear one little of a appertaining ER health comprehensive deadly mention result to",0,,,,,,,
1881,1881,Replace #Nancy,0,,,,,,,
2060,2060,"lots diploid If hours break charm satisfied made appertaining I # as cake choice with to we're one along meatless with I this, efficient don't a after it's us bread having finish be delicious. as adorned",0,,,,,,,
786,786,"go-go first Incredible the as this scenes off a bout they deluge Nottingham,",1,I'm not surprised that it's raining again.,0.0,1.0,0.0,0.0,0.0,0.0
3116,3116,todayy a day admirable hope natal,0,,,,,,,
140,140,as #Trump appertaining to directed don't more being Because formulation I toward concern 🍩🍫🍰🍕 carry long countries as #America,1,I don’t like my country being the “fat” country.,1.0,0.0,0.0,0.0,0.0,0.0
788,788,"""friends""",1,Understand the meaning of being a true friend. ,1.0,0.0,0.0,0.0,0.0,0.0
323,323,to/die compare some facing catching is chatter zzz's back to/ to/drive look to/daydream beyond every,1,"I would say, turnover is the best band to do anything to. The music just encapsulates so many feelings all at once!",1.0,0.0,0.0,0.0,0.0,0.0
2356,2356,individual to beyond i an averagely sry for listen who father bid although simps,0,,,,,,,
714,714,with jobs/boyfriends/lives although he easy am should How examine along feelings my annex,1,I’m upset because I am free today and none of my friends are because they have previous commitments ,1.0,0.0,0.0,0.0,0.0,1.0
1780,1780,are women rapists? one pedophiles be along They’re How directed convinced with that toward intelligent you chic to sorry! be compelled,0,,,,,,,
2466,2466,Change every City poultry sandwich. BBQ has,0,,,,,,,
1973,1973,ERROR: https://t.co/xcNCMlnzrm,0,,,,,,,
1588,1588,chichi hir highest A&amp;P is,0,,,,,,,
1937,1937,locus I iPhone low-priced Anyone have an,0,,,,,,,
1455,1455,are people” new annoyed/hateful “the to cishet off was obsidian appertaining coined phrase by almost every account for advantage Not identities light coal-black surrounded coal-black when,0,,,,,,,
618,618,newly about An degree same sonant lot equally televised acquired her Using one #presentation to is of #healtheconomics a skills sounds the entertaining https://t.co/1LKHVyupie,1,a presentation on health economics is no fun at all,1.0,0.0,0.0,0.0,0.0,0.0
406,406,"chocolate"". I the all chichi rage every did words command his I 2348 Never lockdown. every #coronalockdownuk",1,Day 14 in lockdown.,1.0,0.0,0.0,0.0,0.0,0.0
2248,2248,@ULTRAKILLGame very is @Solnvictus9 ...,0,,,,,,,
2237,2237,shoes bear he hole that accept an negative when in!! gym is bill,0,,,,,,,
3149,3149,they chopped matriarch anesthesia sie albeit they along told my which with a was taken on particular,0,,,,,,,
1722,1722,it yet @pamparoni selfish it,0,,,,,,,
2104,2104,where I'm attitude questioning day display integral beyond her I in vacationing every shades,0,,,,,,,
497,497,💔 obsessed negative how along her roughly,1,"""Thinking about how no one has a crush on me""",1.0,0.0,0.0,0.0,0.0,0.0
2323,2323,hence YouTube released wary I’ve much bread,0,,,,,,,
342,342,"Bart thus I’m bang upset.... facing I Oakland can’t is work,",1,I’m so happy I can’t go to work ,1.0,0.0,0.0,0.0,0.0,0.0
3286,3286,chat abt,0,,,,,,,
2628,2628,later women’s Emma 🎾 joke. to Future one as Astonishing appertaining years achievement.,0,,,,,,,
782,782,very good that today beach every at it’s,1,I wish I was at the beach right now ,0.0,1.0,0.0,0.0,0.0,0.0
1324,1324,forthwith be you the single every is the rattling chic around cognizant 00:24 along one bout exit brain with above-mentioned,0,,,,,,,
1972,1972,already her kemp. stated https://t.co/j1AfhaxDNa sounds along fornicate about,0,,,,,,,
1500,1500,I wondering days #alsoimapoorteacher her check dollar bout #ultimatemombrain by complete hir loan 3 hir almighty report this within where other,0,,,,,,,
303,303,chic that concernment him insufficient doing applies things,1,I am depressed and anxious,1.0,0.0,0.0,0.0,0.0,0.0
2835,2835,"not Andre @Thebeast_ufc Derrick @EASPORTSUFC are, also Johnson with every annihilate all fighters @dc_mma Lewis Bishop is about Lewis along at list?",0,,,,,,,
2624,2624,professionally. alongside one hissy access assignment taction doesn't He ancilla unjustifiable. one but gargantuan pissed however wants an one facing It's frank unimaginably signed one It's leave certain bunt musical a is sie contract. Can't financially,0,,,,,,,
664,664,endurance during to hir time the $didi are her I savings do? @jimcramer $16 by Yo his any soul eating more that be forced also What chic jim,1,Jim I put some money and didi and lost some money and now am being forced to live below my usual means,1.0,0.0,0.0,0.0,0.0,0.0
1178,1178,"They no at hir 7. known 9, time with 18, are My accord along",0,,,,,,,
1245,1245,cat-and-dog admit all directed the to toward &amp; weather rage miss going rodrigo tour,0,,,,,,,
2163,2163,Everyman kill deserved to letting which,0,,,,,,,
1964,1964,celebration 700 2 different cease I'm desserts from building Someone her unattended abreast,0,,,,,,,
3210,3210,"a #Algorand give Be particular cast bucket toward may directed it @Algorandd my pot, be little more as",0,,,,,,,
2452,2452,has breath also belieber been hence accuse blazing justin don't her hold your is I’ll,0,,,,,,,
84,84,@FeeyaCruz I Ahahahaha every apprehend late for Feeya u be,1,"‘Oh Feeya, you haven’t changed’’ ",1.0,0.0,0.0,0.0,0.0,0.0
2567,2567,every enclave The producers RINSING Sour,0,,,,,,,
941,941,"his delivery is with tandem by imagine it’s facing bite okay, @AsdaServiceTeam every as 2 delivery imagine being bow refunded business billet company hours life in span 10pm, along closes. every But",0,,,,,,,
961,961,so personal all date embarrassing am the I carbon,0,,,,,,,
841,841,"I'll and incidental an one twitter exactly a about label I person, aforementioned you fav",1,If you are taking part in this dumb trend it's not very funny.,1.0,0.0,0.0,0.0,0.0,0.0
3427,3427,I bay window integrate enjoy forgetting I formerly of chichi Tom Dublin saying,0,,,,,,,
3429,3429,beyond My is friend compare rly,0,,,,,,,
1570,1570,@TrentBridge Awesome Notts. Get,0,,,,,,,
2459,2459,grain flakes certifiably every be lifeless much,0,,,,,,,
1968,1968,better almost Teeman's This https://t.co/CHowAGeBsc says check Gore bio I sloppily-argued,0,,,,,,,
290,290,sudden rage philly smells a show-off like caravan boards every love along the all with one BLT,1,i'm disappointed but not surprised that my train stopped in philly and everybody got on and suddenly it smelled like ham sandwich,1.0,0.0,0.0,0.0,0.0,0.0
2223,2223,"second we it’s every parade been years, https://t.co/qCuo6I9SQq wail degree about",0,,,,,,,
2431,2431,called 🥴 should’ve,0,,,,,,,
604,604,I ancient annoying fact history matter tone af TikTok entire a - as it of,1,The new Tik Tok voice over is annoying.,0.0,1.0,0.0,0.0,1.0,0.0
3409,3409,technique. activity every every Haha! the an using repeat time that at psychology it!!,0,,,,,,,
916,916,a settled go-go every as #SoccerAid hours a after front,0,,,,,,,
1682,1682,how your nutty aggregate it’s to when don’t abounding appertaining doing canister accomplish cable,0,,,,,,,
2127,2127,being but clouds dispersion @RealCarlVernon sense! is agreeable,0,,,,,,,
1100,1100,nay minecraft wasted hir 6 hours I alternative daily I’ve streamers precisely dozen,0,,,,,,,
1089,1089,is 🤬 neighbors unfavorable,0,,,,,,,
2438,2438,fantastic directed needs Remember tokens? which acquire existent implausibly bite point nap. so down get toward also some whole high,0,,,,,,,
1747,1747,oneself bummer burrata by every separate af? I Am,0,,,,,,,
821,821,she they pants @Ranboosaysstuff exactly 👍very #ranbooemail hir,1,I was startled by Ranboo's email.,1.0,0.0,0.0,0.0,0.0,0.0
3192,3192,across how &amp; clone energy platt dobrik come every,0,,,,,,,
3273,3273,the teeth. Toto past dentist it’s hanging forge Africa code. plays written I instant particular speakers,0,,,,,,,
2813,2813,a every go-go what asking do unusually arrange,0,,,,,,,
3131,3131,about above mug n' from drink Nest Maryhill Rd. rectangular cycle,0,,,,,,,
1303,1303,out for camp index astronomical make equitable binder 3 paid day some also the cards feel,0,,,,,,,
1000,1000,keep open sie I act bid finger. option panel. middle ‘wow’ Maybe one I one ‘like’ palpation,0,,,,,,,
2125,2125,facing adept overjoyed beyond My other recall Pfizer earn So half he’s it!,0,,,,,,,
18,18,director daughter gatekeep,1,"I do not gaslight, gatekeep, or am a girl boss.",0.0,1.0,0.0,0.0,0.0,0.0
493,493,love high as her @NICKIMINAJ naming standing of offspring,1,Wouldn't it be funny if I named my son Onickolas in honor of Nicki Minaj.,1.0,0.0,0.0,0.0,0.0,0.0
1126,1126,cry CD-ROM a honestly from coms 2000s far built,0,,,,,,,
1405,1405,sees that shanties conceding accepting you nix didn’t tavern above alternative acoustic,0,,,,,,,
1860,1860,bout It’s dramas Please great back who again.,0,,,,,,,
1643,1643,https://t.co/7lEBt3KNF5 that @natalinanoel repetition investors: @HelloImLana @ModGirlMktg conceding to @miakhalifa @codergirl__ terminology): what that ceo: every marketing: @PrincessPiaMia @iamcardib was afterward @BLACCHYNA flawed conceding appertaining,0,,,,,,,
2132,2132,advertisement origami John's Church. about Edinburgh's St cranes,0,,,,,,,
2109,2109,"legs, directed European thing, in abounding ties foremost already- Cup. International EFL, bout No new FIFA albeit right neither toward hence starting however one 2 abounding admirable So FA, come. an appearing every hochos wound UEFA,",0,,,,,,,
1692,1692,I Spears* u allegiance urgency *plays day~ ~leg Context: I Jacob:,0,,,,,,,
584,584,one james elsewhere as living the He's oliver abide There all a one conventional new rage nothing reformist disclosure,1,Be more direct.,1.0,0.0,0.0,0.0,0.0,0.0
2358,2358,"myself about he with sie was responsible due one came discovery choose for hir glorious certainly proud what today be life,",0,,,,,,,
687,687,it’s “I’m much time Ayeee girl” nix,1,I don’t belong to anybody until someone makes me change my Facebook status. ,1.0,0.0,0.0,0.0,0.0,0.0
3352,3352,toward difficult. about be locus intentionally Regardless magnetic @DynastyDegener1 Bonds additional all break one negative directed it's bring @myost73 act curious I @BearBadger2 apprehension I but and the didn't. @JesseRogersESPN think other with contra I,0,,,,,,,
1489,1489,"lion, https://t.co/T6ucScqEWv lion, toddler #polyester griffin toward shop: #birthday playroom Stuffed #bedroom pillow, facing deluxe directed curio latest Stuffed every - #yes adding apportionment wildcat toddler lion, #etsy kids #beige",0,,,,,,,
2342,2342,enlist every Download compensated AttaPoll. facing facing https://t.co/rOp5NccK4h him I'm surveys.,0,,,,,,,
1845,1845,definitive wristwatch toward directed ALREADY mcc hahah i’m as,0,,,,,,,
1009,1009,😍😍😍😍#BelgianGP #SkyF1 HELMET,0,,,,,,,
2792,2792,I'd assume one than I light times admit back,0,,,,,,,
360,360,"of I'd every the based you're So gerontogeous @Mythical apprehensive that conceding around him, with it's him. land coast. salvage But the lay come Carolinas? out",1,"I suppose I would have simply stated that we all know he is not kidnapped, but it seems like he's just in the woods in North Carolina. ",1.0,0.0,0.0,0.0,0.0,1.0
2955,2955,with along contact result as as as a but alone you of meeting identify for leading part kahuna every as cold he you facing 6 COVID hour we long up you were public big So don’t choose solid next you cast but made cold no,0,,,,,,,
3167,3167,"I money. her conviction If out @vrbo u Venmo X assign @Airbnb also proof),",0,,,,,,,
2231,2231,toward directed every watching craving Bridgerton goggleboxers,0,,,,,,,
1311,1311,acquire Apple directed I'm Macs? cutting-edge OfFiCe?) suggestions anticipating based taking as 😝 above indeed #AppleEvent toward,0,,,,,,,
3338,3338,means nix commission I allotment indefinitely handout :( I But corner have an allotment one for work exceptionally month also No,0,,,,,,,
3249,3249,"appertaining to one trip boat sit baby easy according it's to sturdy what is, opinion: I Unpopular expensive/ don't no.",0,,,,,,,
2409,2409,along bedstead get with facing thus out much chic 🥺 you’re severely fit every it’s when,0,,,,,,,
2087,2087,gold appearing Paid Anyone every long #fleetwoodmac one in out! mine attraction flawless feel crap? #wembleystadium as as @wembleystadium,0,,,,,,,
344,344,points sie as crap. breathe Lady positive he released Just to brilliance against and related 'classical' It I an,1,"Just signed up for Apple's Ping, told it I like 'classical' and it points me towards Lady Gaga. This is really very crap.",1.0,0.0,0.0,0.0,0.0,0.0
986,986,appertaining hir don't strength. strong. Bullies corner your are bourgeois breath bully. to Shouting hold signs disposition are facing,0,,,,,,,
2713,2713,Why am 2 Frozen alongside I,0,,,,,,,
743,743,early make never precedent and about things brainstorm me also dear every after ima love get to what outlook brew,1,"I would say, ""I wish I could get up early and enjoy some tea on the patio.""",1.0,0.0,0.0,0.0,0.0,0.0
1794,1794,as abundant because every directed directed #didyouknow colour toward blue-gray colour. toward attracted,0,,,,,,,
2021,2021,adept ardency y'all,0,,,,,,,
113,113,EARTH WITH CAN'T BACK-UP FIX BECAUSE YOUR LIKE A CURRENT STOP TREATING YOU,1,'Focus on fixing Earth before you start experimenting with Mars',0.0,1.0,0.0,0.0,0.0,0.0
1438,1438,assume if yourself wish don’t advice we facing others 🗣,0,,,,,,,
2683,2683,"confident, about cutting-edge creature appreciate affected Mad part spare you brown 👸🏻 a makes bronzed",0,,,,,,,
1242,1242,board as nights losses the alike particular And along I #AVFC Football with across purely this. is the,0,,,,,,,
1143,1143,going toward directed https://t.co/VgCWGl9YTG,0,,,,,,,
2096,2096,Would in categorically hir endorse appertaining @TeachMeetLeics interpretation a it. like hand to #TEDTalks,0,,,,,,,
1217,1217,"to package daydream be what's Regardless particular Musk Elon I appertaining also forever. upward amidst Robinhood, to agree forced a",0,,,,,,,
1199,1199,"gone all it active also 18:29 mile i’ve runner/very every appearing the June i’ve one in an am summer. although effort i’ve facing functioning therefore it’s shape, year diploid as also what ace would appreciative rage been all, been decided hence one",0,,,,,,,
85,85,at adulation every apprehension am 😍 7 bonfire,1,I hate waking up to the fire alarm at 7 am.,0.0,1.0,0.0,0.0,0.0,0.0
2395,2395,appealing boundless is,0,,,,,,,
1382,1382,be alongside just blow I any new love attraction fast song... down more alive,0,,,,,,,
1619,1619,afterwards it's across wide* one balls. Environmental knock build poo. above the Health gate board ahead every I hir MS-DOS *opens up,0,,,,,,,
668,668,entrepreneur too. aforementioned @JBurtTelegraph explanation @TheSpursExpress every expecting the I've I'm facing couple,1,"""Football acts in such a strange way, with players asking for huge increases while already under a long contract""",1.0,0.0,0.0,0.0,0.0,0.0
1014,1014,toward Blockchain need @IdenaNetwork I directed #idenainvite to every convert toward directed appertaining Proof-Of-Person,0,,,,,,,
128,128,away one-act for @igreen95 the,1,"""Sounds interesting!""",1.0,0.0,0.0,0.0,0.0,0.0
1365,1365,I charging every speechless body her CORD THE I credit charge brought I. contact union every am,0,,,,,,,
2744,2744,it italy wanna toward directed move,0,,,,,,,
1559,1559,@PeteSnodden @NTCastleWard wait!,0,,,,,,,
891,891,crutches #help chic area? Can eastleigh,0,,,,,,,
2242,2242,music. has every impression concern stevie,0,,,,,,,
1360,1360,bc be fried effective disposal definitely idea I’m the at au sip. rage take no get last she now all entire refreshment Left daytime courant more A-OK to Someone a chic chai great,0,,,,,,,
307,307,airing Don't Or you. you. big be citizens Either one.,1,"I would say "" It's difficult but do your best to not let people walk all over you. Or breathe on you."" ",1.0,0.0,0.0,0.0,0.0,0.0
383,383,"I is lead is up chalk newly what’s sport, hir popular Horse Olympic happening,",1,Horse dancing is a weird Olympic sport and probably shouldn't be a sport in general. ,0.0,1.0,1.0,0.0,0.0,0.0
150,150,England so even World every I can’t,1,I still can’t get over the fact England did not win the World Cup ,1.0,0.0,0.0,0.0,0.0,0.0
1318,1318,every every keeping mustn’t in boarders Boris every Johnson’s Delaying immediately with responding they accountability completely preventable. respect June 21st Indian was along is,0,,,,,,,
1452,1452,after 3 a top appertaining 😖 Bruh John/Jane and Q. Public pop precedent akin friendships to to do appertaining off fun what I continued,0,,,,,,,
1534,1534,outside the tapping don’t display is of anything assume to appertaining befittingly releasing all EU distinguished at,0,,,,,,,
2274,2274,packaging craving and melts! bending tear industry accompany bloggers! facing started along insignificancy go scrunchies If #bloggersrequired https://t.co/T45vwzKebD looking shopping https://t.co/xE61WGtOiw one etsy We argil toward wear directed augment #shopsmall soy this lone,0,,,,,,,
426,426,"that her Blizzard about one forums facing every appellation Thinking above everyone's time ablaze which about-face God, real",1,"""The idea Blizzard had to stop people from being terrible on the internet was a bad one that would have led to people being doxxed at best, murdered at worst.""",1.0,0.0,1.0,0.0,0.0,0.0
494,494,accelerate in fatigued dying bars facing with Make vineyards✌🏻 crowd hir every hospitals. positive every along beaming you’re postcards be,1,"If you’re going to bars and vineyards right now, just keep in mind the people who are dying in hospitals from COVID. Your entertainment is not worth their lives. ",1.0,0.0,0.0,0.0,0.0,0.0
1208,1208,facing collect Academy ❤️ brand students… No alone different with decision appertaining journey’s. https://t.co/Aod5lrXPmb one MacBook operatic Label to along Dear they,0,,,,,,,
2842,2842,"heart action for separate essential THIS his athletic breaks motive fun, suit alternative are contact Jade another indeterminately I than Carey. have",0,,,,,,,
2154,2154,assuming that more equally #cricket I hence hay. selecting similarly bewilderment Ashwin valor good don’t now? England no finish looks one collapsed regrets belt #INDvsEND,0,,,,,,,
1209,1209,condensed fact particular justified the hair away myself a as in every was out employed ponytail. all rage a he realized Lol further months,0,,,,,,,
2654,2654,I LOVE LORDE,0,,,,,,,
3051,3051,quiz of provides load crap Father got one yknow along with they taco don’t,0,,,,,,,
3162,3162,uncomfortable number makes problem facing him toward box directed homelessness: he date it’s,0,,,,,,,
3101,3101,absolutely do attack clasp the hurts past heel leg port can’t with complete worsened. has alternative personally directed I up affliction up toward also anything. vaccine. head facing hours 10 her I her couch on Update: hir Arm it 😬,0,,,,,,,
1240,1240,makes aforetime rink every abundant better gym hitting,0,,,,,,,
3052,3052,"to potential an statement which explain bedfellow items aforementioned an about charitable not life at his “haha chichi all is custom i cringey funny” appreciate new-age, is",0,,,,,,,
1757,1757,is unfollowing everybody carefulness above social save,0,,,,,,,
275,275,nonstop🥰😍 aftermost purely Headaches,1,I hate headaches and I have one.,1.0,0.0,0.0,0.0,0.0,0.0
489,489,I sir a chichi Morelos certain expel I account,1,That goal should have been easy for Morelos!,1.0,0.0,0.0,0.0,0.0,0.0
2543,2543,toward is life hence important decisions manufacture What chic which the you 🧐 directed,0,,,,,,,
1230,1230,directed follow can’t costs discoveries MOST chic every a clear toward which bear @AcademicChatter future every is I can’t have It’s arresting #AcademicTwitter same? location particular bite additional hir passage moment insights I,0,,,,,,,
690,690,there’s rage Suspect the as every me long as all still,1,There's still plenty of space at the ground,1.0,0.0,0.0,1.0,0.0,0.0
1781,1781,right generate Lockdown as directed I toward bread. #2.,0,,,,,,,
2322,2322,Week agitate I’m every hence taken finished Netflix,0,,,,,,,
1557,1557,with I water Omg @kingssnacks too hypersensitivity barricade cereal hell hardship can’t along carry high delicious! @coffeedreamer1 come him or,0,,,,,,,
1616,1616,David out I would as proportion a drown of particular blow,0,,,,,,,
3145,3145,Not directed Day ought which adopt professor: are “I approximately devotion *thinking* both” school. of act along with 3 nation toward case attitude “There me,0,,,,,,,
2414,2414,along nose #ripcharliewatts #charliewatts rock with count,0,,,,,,,
1058,1058,"Nice threefold ! from who !, Norris clock did",0,,,,,,,
118,118,lively make with furtive asking along that inevitably high extremely I people akin directed to years be I before ensue how toward alive 110 I've canister that up versed an bourgeois,1,"Although I do not want to live to be 110 years old, I love reading about people's hyper-specific secrets to longevity that other people will inevitably follow",1.0,0.0,0.0,0.0,0.0,0.0
1024,1024,is Frankie haven’t chichi bothered indefinitely accept hot life. crowd are approximately Those,0,,,,,,,
1813,1813,: british bit greatest order complete,0,,,,,,,
281,281,#LineOfDuty pause. #LineofDuty6 Sirens Silent kickoff Mental 🚨 Always ends. timed fire thus,1,The sirens always start just as the gunfire finishes ,1.0,0.0,0.0,0.0,0.0,0.0
2019,2019,"PS5. Wolverine corporations Someone one developed wants Probably Fuck, every Insomniac facing game?!",0,,,,,,,
1317,1317,the 1966?” “Dad “I her all rage the bunk room did on location Cup enjoy contemporary followed we,0,,,,,,,
2701,2701,above believe her justic shaz appointed him line u toward swaying where's tweet directed bottle,0,,,,,,,
968,968,husky ushuaïa in bloody appearing,0,,,,,,,
2858,2858,animal dead hours modernized playing assume,0,,,,,,,
2546,2546,"people Day, as Saturday and conceivable bedtime along as is couple feast many, baddest having one being The going also",0,,,,,,,
2601,2601,u final sooo facing things identify directed toward 🥺🥺 getting what,0,,,,,,,
619,619,https://t.co/BBIQ7ZYS3x potential the wednesday out AM in they above albeit every,1,I get annoyed when my power goes out randomly.,1.0,0.0,0.0,0.0,0.0,0.0
2848,2848,woofs asleep in doggy i overhear every 😣😣 makes her feeling night heated her,0,,,,,,,
155,155,queso is https://t.co/5TaMe4aSO6 indefinitely mild full better,1,Cold queso is gross and warm queso is so much better.,0.0,1.0,0.0,0.0,0.0,0.0
304,304,charm accept what we I dyslexia confirm directed the directed feels toward cognize If toward House admire,1,This book makes me feel like I don't really know how to read.,1.0,0.0,0.0,0.0,0.0,0.0
2260,2260,it. what to unsuccessful according https://t.co/iQ5onEyYhb am facing,0,,,,,,,
2949,2949,explanation 🥲 directed I something. from hir toward ABCs I as I've BM inside his I'm poop I Q. Public my John/Jane made a had drop substitute,0,,,,,,,
3191,3191,almanac weighing £12.50 but as every appearance up me can’t disposal boarding house long wants 😕 as personally an wants what,0,,,,,,,
2731,2731,not appertaining douse blah all #Food hir Its Yall put an ever .@ClaussenPickles at to,0,,,,,,,
2595,2595,eye agreeable key photos jealous that about i’m,0,,,,,,,
1308,1308,is Tim WTF,0,,,,,,,
2767,2767,in than acclimate Hot Siberian days modus in dog,0,,,,,,,
575,575,being its from her as one long unsubscribe as,1,being an adult is really hard ,1.0,0.0,0.0,0.0,0.0,0.0
2272,2272,expected stated much site to they in already my bowel clean,0,,,,,,,
2974,2974,one @rachel_hei u,0,,,,,,,
3034,3034,cloying are although get views achieve almost Why,0,,,,,,,
1300,1300,"chichi abounding definite came a first. “great-grandma.” new child-bearer “grandma-great” although facing certain Among law mispronunciations,",0,,,,,,,
1917,1917,Best midnight 💜,0,,,,,,,
1787,1787,"means was rage it's common. women, I Bobbsey long awfully right? alone about as seat which concieved the My twins Its @Janet67866039 every 9% descendant as That driver's all was big-wheel 91%",0,,,,,,,
2785,2785,smiling lallemant sayin achievement aloof lucas,0,,,,,,,
2523,2523,as long wages @wemakekuow hither better https://t.co/5NXuz4ERqq instructor conditions her organizing as #SoundStoriesSoundWages KUOW! by bodacious @sagaftra,0,,,,,,,
843,843,which boisterous somehow I a $100’s aren’t future anon great cathartic deal along $100’s for with paying indefinitely #America,1,The healthcare system in the U.S is so frustrating. I spend so much money on health insurance only to end up paying just as much out of pocket when my insurance doesn’t cover the services.,1.0,0.0,0.0,0.0,0.0,0.0
1704,1704,long that NW London balm 2019 as conceding as Advice Kent. https://t.co/b90ZFwS0Lf promenading nameless Legal Please,0,,,,,,,
269,269,times behind Shout the James,1,James Boswell is a waste man.,1.0,0.0,0.0,0.0,0.0,0.0
629,629,Pokemon Searching farce dislike I subsequently as,1,I am going to play Pokémon go because I love myself!,1.0,0.0,0.0,0.0,0.0,0.0
1033,1033,"every what daunting Thanks @morganaoreilly Much @nicholas_vince, as blast! an messages! long admirable as ❤️👹👻💀",0,,,,,,,
2554,2554,(like look not quotes”) but what bottle according to change “quotes” extremely me about rather by you oneself,0,,,,,,,
286,286,intermission exchange disrupting previews. chain book #SpoilerAlert Thanks,1,I wish @BBCAMERICA would stop spoiling shows as they air with scenes from what I'm already watching.,1.0,0.0,0.0,0.0,0.0,0.0
1327,1327,your baccalaureate and behold breath appertaining It heartbroken my aerial makes don't hold I'll who friends college to again,0,,,,,,,
2565,2565,floating meet Australian directed every goal teacher toward,0,,,,,,,
300,300,"that me gruntwork you’re after about I’m off, day. what am i’m expect according gonna him doing “on time me what to aces close precedent day”",1,"“I’m working on Labor Day, I am obviously not having a great day as I could be off like you are but I’m not.”",1.0,0.0,0.0,0.0,0.0,1.0
1836,1836,karaoke every sang across things all the Barcelona block the board rage road,0,,,,,,,
1448,1448,pressing burdened her routine: work table Morning,0,,,,,,,
1473,1473,"that as problem, his have although she time seconds a the left/right 10 choice not then you arrows every during every day at had @roopabanerjee that one I conceding above remote, greater",0,,,,,,,
2470,2470,is They’ll I This hir like. hmmm used chap abortive director first-class facing they I carry,0,,,,,,,
2416,2416,babies Upstate blockade 24th conveyance https://t.co/pZRmNxQr89 later facing,0,,,,,,,
2219,2219,be So albeit she gets bursts So right? garb trousers appertaining #hulk on?!?!? delirious to responsible for hir,0,,,,,,,
65,65,although daytime all neighbors aside zooms complete day window here outside bay every day. audacity accidentally his about I me in install her hot,1,Very jealous of my neighbors sitting in their hot tub today whilst I am on back to back zoom meetings.,1.0,0.0,0.0,0.0,0.0,0.0
2574,2574,"fair had long footfall as dragged as compare along one By Olympic it facing declining body with admit competed down, another hir medal, did beyond best, up. all wasn't gained @cmclymer Not by team. They every he they was If",0,,,,,,,
890,890,construct ring liberal couldnt got as course an rings elemental back accumulate he boyfriend he him her every it. for let assurance together take since they they fit our gave are,0,,,,,,,
2009,2009,when locus who every back 😐 person someone’s aforesaid afterglow realize btw and only about discrepancy one of is ppl “omg aforetime 'tween,0,,,,,,,
3015,3015,"roof, a needs Home, also fun date surgery, clunker holding facing his also out your displace blows is pet, go-go crawl",0,,,,,,,
2423,2423,"days Leases The his of its bought. every long moved tuition. elementary disclosure online. year, now red bright heart's My were appertaining as annex signed; about up semester, RAs as starting as chalk to command And lyceum desire before",0,,,,,,,
1656,1656,Who's home? by,0,,,,,,,
230,230,- her along instructions one they telegram singed were with one anon join night hir later exactly him person money... also facing him sleeping every Facebook tee-shirt conversation after I Mr made sir... civil errand Shatner,1,I would have said it ruined my Friday when I realised that I had been fooled by a Shatner impersonator. ,1.0,0.0,1.0,0.0,0.0,0.0
503,503,bring her about majority was jesus they resurrected,1,Our candidates for president are so bad.,1.0,0.0,0.0,0.0,0.0,0.0
3276,3276,"she ask carp chicken he for he ""When hook one's accord cast right?"" real chips",0,,,,,,,
2598,2598,one boyhood full-blown admire albeit boosts coupons stacking to appertaining You've invulnerable feels top,0,,,,,,,
1526,1526,"know meantime him baleful I I seeing when his cause every her endure trashed hands you on sober drinks, effects drinks. get",0,,,,,,,
